,at,reviewCreatedVersion,content,score,sentiment
85,2023-03-01 02:06:29,5.0.0,"Update terbaru ganti nama jadi satu sehat.. Malah jadi gak bisa login, suruh daftar tapi dibilang sudah terdaftar. Kalo aplikasi dan database blom siap jangan di upload dulu. Parah developernya amatiran.",1,negative
86,2023-03-06 01:30:00,5.2.0,Terus gimana ini solusinya kok tetep aja gak bisa di buka aplikasi satu sehat nya... Padahal jaringan WiFi kok masih aja gak jelas... Kalau gak berfungsi buat apa bikin aplikasi lagi...pembaharuan lagi...lagi lagi dan lagi gak jelas,1,negative
87,2023-03-08 04:04:36,5.0.0,"Aplikasi bug dan sama sekali tidak bisa dibuka di hp, padahal sebelumnya peduli lindungi jauh lebih lancar dan cepat, sertifikat vaksin booster saya tidak bisa di akses dan jadi menyulitkan masuk ke area2 yang minta scan barcode.",1,negative
88,2023-03-06 11:24:57,5.0.0,"Saya update applikasi ini malah gak bisa masuk. Ngebug terus gak bisa dibuka, sudah restart hp, diuninstall dan di install ulang tetap gak bisa buka, sedangkan saya perlu data sertifikat vaksinasi dan booster di peduli lindungi untuk melakukan perjalanan ke luar kota..ini bagaimana ya?",1,negative
89,2023-03-08 20:56:26,5.2.0,"Parah gak jelasnya! Abis di update dari pedulilindungi ini malah gak bisa di buka. Cuma muncul logo awal satusehat, setelah itu gak bisa buka ke menu. Jgnkan buka menu, halaman menu nya aja gak muncul. Padahal udah banyak yg komplain serupa, tp tetep saja gak ada perbaikan. Woi!!! Gimana nih,,,,,,bikin susah aja",1,negative
90,2023-03-06 15:43:44,5.2.0,"Gimana ini yaa, kok cuma sampe cover doang? Pdhl udh saya hapus memori dan hapus data. Tp masih aja gk bisa kebuka :) Masukkan saya, alangkah lebih baiknya jika aplikasi ini diperbaiki dan disempurnakan dulu sebelum peduli lindungi benar² dihapus dan diganti. Kl sudah baik dan sempurna baru deh diluncurkan. Jadi bisa menghindari kendala² semacam ini :))",1,negative
91,2023-03-08 05:48:15,5.2.0,"Setelah di update menjadi satusehat, aplikasinya malah tidak bisa di buka. Hanya sampai di tampilan awal saja, padahal jaringan internet sampai pakai wifi pun ngak bisa buka aplikasinya.",1,negative
92,2023-03-06 08:06:50,5.2.0,"Orang udah vaksin booster ke dua malah belom masuk, katanya hapus memori sama data biar bisa masuk menu berhasil emang cuma sekali doang terus keluar aplikasi ya stuck lagi mending versi yang lama ga banyak bug jadi mempermudah, ini aplikasi bukanya mempermudah malah mempersulit",1,negative
93,2023-03-05 14:21:52,5.2.0,"Aplikasi peduli lindungi setelah diperbaharui kenapa jadi bermasalah begini. Saya tidak bisa masuk ke akun saya. Membuka aplikasi hanya stuck di logo peduli lindungi saja. Saya jadi kesulitan untuk melakukan barcode. Masalah lain juga, saya sudah vaksin 3x, tapi diaplikasi kode warna sertifikat vaksin saya masih kuning, dan hanya tertera 2 x vaksin. Tolong diperbaiki aplikasinya.",1,negative
94,2023-03-01 22:27:46,5.0.0,Mengunduh sertifikat ditulisannya berhasil. Tapi di cek tidak ada file yg terunduh. Diulang juga sama. Sy mau tambahkan sertifikat anak. Sudah diinput sesuai nama dan NIK tapi tdk bisa. Diulang bbrp kali tdk bisa. Pdhl wkt di Peduli Lindungi sdh bs ditambahkan,2,negative
95,2023-03-04 08:05:50,5.2.0,Di update bukanya makin bener.. malah tambah eror. Tiket booster ilang. Ini malah ga bisa di buka aplikasinya.. ga niat . Cs juga di hubungi ga bisa di telfon ga bisa. Di wa suruh telfon di telfon suruh wa. Email ga ada balesan hahahaha program setengah2 malah kesanya bikin repot,1,negative
96,2023-03-22 08:59:36,5.2.1,"Review dan rate diedit menurut refleksi terbaru. Transisi aplikasi Peduli Lindungi menjadi Satu Sehat tidak berjalan lancar karena verifikasi dikirim melalui WhatsApp, sementara nomor yang terdaftar di SS tidak menggunakan WA. Pendaftaran baru juga ditolak karena NIK sudah terdaftar, sehingga mentok sampai di layar login. Mohon segera diperbaiki.",1,negative
97,2023-03-02 02:07:14,5.0.0,"Mau liat sertifikat vaksin terus ngisi tanggal lahir tp ga bisa, gimana mau maju indonesia kalo kominfonya bikin aplikasi banyak bug nya. Dan ada lagi nih, nih aplikasi berat bgt dibukanya dan model sertifikatnya ga .jpg tapi .pdf, ga praktis samasekali",1,negative
98,2023-03-09 13:43:45,5.2.0,"Habis masuk terus keluar, mau masuk lagi gak bisa. Mesti uninstall, install ulang lagi baru bisa. Atau Clear data baru bisa masuk. Habis masuk, mau cek sertifikat vaksin, menunya gak bisa dibuka. Aplikasinya mhn diperbaiki. Parah banget",1,negative
99,2023-03-06 09:14:00,5.2.0,Ini aplikasi gak bisa banget dipake. Update dari peduli lindungi otomatis ganti jadi satusehat. Ga bisa di buka sama sekali stuck di tampilan awal doang ga bisa di apa2in.,1,negative
100,2023-03-01 13:24:58,5.0.0,"No hp saya yg terdaftar sudah hangus jd ngak bisa login, login dgn email yg terdaftar jg tdk bisa, lapor ke wa kemenkes tidak ada jawaban, gimana ni aplikasi di upgrade td malah tambah parah. pelayanannya gimana nih kemenkes, kalau aplikasi yg baru blm sempurna jgn terburu buru digunakan.",1,negative
101,2023-03-05 04:45:08,5.2.0,"Kenapa aplikasi lindungi selalu diganti cover terus, karena diganti lah, hp saya mengalami kesulitan tidak bisa membuka aplikasi tersebut. Sudah di unistall dan download lagi pun ga bisa di buka aplikasinya.",1,negative
102,2023-03-06 04:48:56,5.2.0,"Udah nyoba instal berkali-kali tapi tetep aja ga bisa dibuka apk nya, semalam temen ane pulang indo terkendala di bandara karena ga bisa nunjkin barkode vaksinnya, karena apk nya ga bisa dibuka sama sekali, masih untung ga ditinggal pesawat wkwk, mohon solusinya",1,negative
103,2023-03-07 06:55:08,5.2.0,"Aplikasi peduli lindungi ini setelah diupdate berubah nama jadi satusehat trus dibuka cuma muncul logonya satusehat saja ga bisa masuk sama sekali ke layar utama nya, coba dicek lagi dan sebelum dipublish coba dites dulu di internal nya, jangan aplikasi ngebugs malahan dipublish ke playstore 😅",1,negative
104,2023-03-05 10:33:08,5.2.0,"Dari Peduli Lindungi diupdate ke SatuSehat okelah. Tapi kenapa minta update lagi? Dan lagi setelah update kedua kalinya aplikasi sama sekali tidak bisa kogin, yang ada hanya tampilan awal SatuSehat Mobile saja. MOHON SEGERA DIPERBAIKI ..",1,negative
105,2023-03-09 11:29:27,5.2.0,"Bukannya diupdate makin cakep tp kenyataannya jelek, ga bisa masuk cuma lock screen doang ga masuk2 udah nunggu lama juga tetep aja, mana kalo kerja harus scan pula jadi bingung ga bisa digunain. Mohon diperbaiki lebih baik lagi terimakasih",1,negative
106,2023-03-14 00:16:49,5.2.1,"Kenapa tidak bisa login? Login pakai HP kirim otp lewat WA padahal nomor yg di daftarkan tidak ada WA, sedangkan login dengan email, email tidak terdaftar harus mengulang dari awal. Mengecewakan 👎👎👎👎👎. Masih mending peduli lindungi",1,negative
108,2023-03-04 14:40:23,5.2.0,"Haloo CS admin, ini pas update pedulilindungi jadi satusehat, kenapa jawabannya selalu ""TIDAK ADA KONEKSI INTERNET: MUAT ULANG"", padahal paket internet nyala dan aktif? Saya sampai restart hp dan internet nyala, jawabannya tetap sama! Kenapa harus pake WiFi dulu baru bisa masuk ke sistem sedangkan pakai internet biasa, malah ga bisa? Tolong sistem onlinenya kayak pedulilindungi, nggak harus pake WiFi baru bisa online. Sangat tidak nyaman ini.",1,negative
109,2023-03-22 04:22:37,5.2.1,"Sudah Vaksin Booster 3 hari yang lalu tapi sampai sekarang sertifikat tidak muncul, dulu di aplikasi pedulilindungi gak sampai 1 hari langsung keluar sertifikatnya. Dikomplain lewat WA tidak bisa, hanya menunggu jawaban, di email sama saja. Sangat disayangkan, aplikasi yang harusnya mempermudah malah mempersulit pengguna nya. Mulai sekarang lebih baik dihilangkan aja syarat keluar kota harus booster karena percuma juga udah booster tapi status masih kuning",1,negative
110,2023-03-23 13:44:49,5.2.1,"Saya perlu sertifikat vaksin untuk perjalanan ke luar negeri, tapi sertifikat tidak bisa di download. Sudah saya email, disarankan re-install, sudah coba beberapa kali pun sertifikat masih tetap tidak bisa di download. Waktu masih peduli lindungi, sertifikat bisa di download di laman web. Ini upgrade jadi satu sehat, ga ada alternatif lain selain di aplikasi, sedangkan di aplikasinya pun sertifikat vaksin tidak bisa diunduh. Tolong segera diperbaiki, dicarikan solusinya.",1,negative
111,2023-03-01 08:22:04,5.0.0,"Sudah di update , tapi kenapa sertifikat vaksin saya yang booster kedua tidak ada , padahal sebelum apl peduli lindungi di update menjadi aplikasi yg ini ,malah tidak ada ,gimana donk ini min. Dan malah kayak sedikit agak nge bug kalo di buka aplikasi nya . Mohon segera di perbaiki karena aplikasi ini juga sangat membantu . Tks.",2,negative
112,2023-03-09 22:45:49,5.2.0,"Aplikasi ini setelah di download tidak bisa masuk tetep tampilan awal dan selalu muncul logo satu sehat, aplikasi ini siap pakai atau uji coba, katanya jaringan datanya kudang bagus, direstat teteo aja, katanya lagi over load. mohon solusinya biar bisa dipakai terima kasih",1,negative
113,2023-03-16 09:14:05,5.2.1,"ini kenapa di update malah tidak bisa masuk daftar g approve apalagi masuk,biasanya jika sdh update kata kunci sdh di masukan bisa di buka.padahal aplikasi sebelumnya sudah komplit data yang saya dapatkan.",1,negative
114,2023-03-27 05:14:42,5.2.1,Aplikasinya gk membantu respon nya agak lambat klo mau komplain.. status udh daftar pada saat mau login gak bisa tulisannya malah akun blm terdaftar.. pas daftar lagi tulisannya aku sudah ready.. coba gmna ini.. mohon di perbaiki lagi aplikasinya agak sulit kalo untuk kasus yg urgent untuk pake aplikasi ini.. karna call center gk bisa di tlp via wa respon lambat dan via email juga respon lambat,1,negative
115,2023-03-14 05:20:03,5.2.1,"Parahhhhh......Enggak bisa login dengan nomor telepon karena nomor sudah tidak aktif/hilang,daftar baru juga tidak bisa,karena akun sudah ada.harusnya login pakai NIK aja cukup baru masukan nomor yang bisa dihubungi buat verifikasi.Minta bantuan lewat email & whatsapp berkali - kali pun juga gak jelas tindak lanjutnya juga lama responnya",1,negative
116,2023-03-07 23:39:53,5.2.0,"Dengan aplikasi baru ini kecepatan membuka konten menjadi real time, salut untuk kemenkes atas aplikasi baru ini, pesan saya buang saja perangkat dan pegawai yg bikin lambat program ini kalau mau masuk ke 4.0, demikian usul saya, terimakasih.",1,negative
117,2023-03-07 11:17:09,5.2.0,Aplikasi semakin diperbaharui malah semakin sulit untuk digunakan. Semenjak berubah jadi SATUSEHAT aplikasi ini sangat tidak berfungsi. Malah banyak mengalami bug,1,negative
118,2023-04-06 05:01:03,5.3.2,"Buka aplikasi suruh update versi terbaru padahal udah. Akhirnya uninstall trus install ulang. Eeh cuma tampilan logo doang gabisa diapa-apain. Padahal butuh buat download sertifikat vaksin. Kalau ada yang review ngasih masukan gini baca dong, trus perbaiki. Perasaan Indonesia ga kekurangan app developer yang beneran bisa kerja deh.",1,negative
119,2023-04-04 12:53:14,5.3.2,"Udah di update ke versi tanggal 29 Maret 2023. Masih aneh. Tetap aja, baru di-update, pas buka apps malah masih muncul tulisan disuruh update, diklik, pas diplaystore cuma ada opsi buka sama uninstall. Di install ulang, pas dibuka, cuma layar putih saja sekarang. Maunya apa ?",1,negative
120,2023-04-02 22:05:47,5.3.1,"Di arahkan untuk memperbarui satusehat kok malah login gak selesai selesai, kalau aplikasinya belum lengkap jangan di sarankan untuk memperbarui. Lindungi diri lebih bagus dari pada ini, kita butuh menunjukkan riwayat vaksin, tapi kalau seperti ini berarti kan menghambat .....tolong segera di perbaiki",1,negative
121,2023-04-02 00:17:45,5.3.1,"Ini gimana cerita nya, setelah di perbarui pedulilindungi nya jadi satu sehat, pas di buka minta di perbarui lagi, pas saya klik perbarui, malah muncul ikon uinstal sama buka, di buka tetep balik lagi kaya gitu, payah baget ni apk, udah peratuaran makin ribet mau masuk ke mana2, apk nya juga malah makin ngaco.👎",1,negative
122,2023-03-31 16:16:02,5.3.1,"Aplikasi sampah tidak berguna. Diupdate dr peduli lindungi ke satu sehat malah tidak bisa login. Daftar ulang juga tidak bisa karena no seluler sdh terdaftar. Kalau belum mampu buat aplikasi yg baik jangan dilaunching, menyusahkan masyarakat saja.",1,negative
123,2023-04-05 02:03:17,5.3.2,"Parah aplikasinya disaat dibutuhkan malah tidak bisa terbuka,,, awal update dari peduli lindungi bisa terbuka, selang beberapa minggu mau masuk kebandara, mau buka aplikasi,,,, ehhhh malah tidak bisa kebuka apliaksinya",1,negative
124,2023-03-29 05:23:27,5.3.1,"Hi Team SatuSehat Mobile, mau tanya nih, sudah vaksin booster-1 hampir 2 mingggu lalu, tetapi sertifikat masih belum keluar dan indikator warna masih kuning. Jika bisa, mohon untuk dimudahkan update terbaru, sehingga memudahkan sertifikat segera muncul",2,negative
125,2023-04-07 03:55:22,5.3.2,"Semakin buruk aplikasi nya. Pas masuk selalu disuruh update, padahal barusan saja diupdate! Ini bukan terjadi sekali saja ya! Mohon diupdate dihapuskan bugnya! Jangan dipersulit, lebih buruk dari aplikasi pedulilindungi yg aku tau",2,negative
126,2023-04-07 03:48:29,5.3.2,Ini gimana konsep aplikasinya ya..awal pas log in pake data pribadi malah yang muncul data orang lain...trus sekarang malah nge bug....tolong dong bikin aplikasi yang bener...,1,negative
127,2023-04-04 06:40:58,5.3.2,"Tiap kali buka aplikasi ini , selalu di minta perbaruan ... Padahal udah selalu di perbarui ... Mohon tolong ada perbaikan yg signifikan buat kebaikan bersama ... Karna ini program pemerintah yg katanya bisa mempermudah masyarakat , tapi nyatanya malah bikin sulit / bingung",1,negative
128,2023-04-02 06:30:32,5.3.1,"Tanggal 30 Maret 2023 saya melakukan vaksin dosis 3 (booster 1). Tetapi punya saya sertifikat vaksin booster 1 belum muncul2 sampai pada hari ini. Saya sudah hubungin WA centernya tidak bisa, akhirnya lewat email tetapi juga tidak ada respon. Saya baca di google kalau permasalahan yang terjadi di aplikasi satu sehat (entah sertifikat belum muncul atau hilang) ternyata memang efek migrasi pedulilindungi ke satu sehat. Kalau butuh bukti vaksin, bisa pakai bukti fisik yg sudah tercetak.",1,negative
129,2023-04-04 03:36:39,5.3.1,"Udah pernah berhasil beroperasi kok tiba2 berubah jd perbaharui. Ketika klik perbaharui selalu balik k instruksi perbaharui. Pie sih iki. Udah nggenah jalan baik make peduli lindungi...make dirubah, supportnya lama. Dan ini trjd g sm saya saja..suami dan temen2 juga sama. Ah nulis komen selo banget aku...hahahaha smg d baca yg Berwenang dan d perbaiki.",2,negative
130,2023-04-07 01:51:44,5.3.2,"- Tolong di kembalikan lagi menu SERTIFIKAT VAKSIN, karena untuk pengurusan berkas masih banyak yang membutuhkan sertifikat vaksin 1, 2, dan 3. Tidak hanya berbentuk warna saja. Saya merasa kesulitan karena fitur sertifikat vaksin itu hilang di menu setelah update ke SATUSEHAT. - Aplikasi ini tidak berjalan setelah update ke Android 13.",1,negative
131,2023-04-04 14:10:38,5.3.2,"Sudah instal ulang tapi gak bisa login... Aplikasi bapuk.. Mana ke tempat kerja harus pake aplikasi ini lg tp sama sekali gak bisa dipake!!!!!!!!!!!! 😡😡😡😡😡😡😡😠😠 Dan sekarang saya sudah vaksin boster kedua (vaksin 4kali) namun di aplikasi belum juga update, pada hal sudah satu bulan lebih saya boster kedua. Dasar aplikasi bapuk!!!",1,negative
133,2023-04-03 23:30:43,5.3.1,"Aplikasi apaan ini, bener2 aneh malah ga bs di buka.. minta perbarui tp ga ada pilihan utk perbaharui, skrg malah ga bs dibuka sama sekali blank layar hitam aja,mending peduli lindungi aja kmrn tu. Bikin aplikasi kok ga mateng bgt. Klo ada pilihan minus bintang pst saya ksh minus bintang, ksh bintang 1 ini aja nyesel banget rasa nya msh ga pantas..",1,negative
134,2023-04-02 13:34:29,5.3.1,"Buka aplikasi peduli lindungi lebih gampang daripada aplikasi satu sehat. Udah klik satu sehat malah ada perintah perbaharui versi terbaru, giliran di klik malah gak bisa di buka. Bikin pusing",1,negative
136,2023-04-05 22:55:40,5.3.2,"Aplikasi buruk pengen rasanya gua uninstall aja ga guna bgt aplikasi. Mau lihat riwayat sertifikat vaksin aja susahnya minta ampun, layarnya ngelag mulu, update terus lah. Lama lama nih aplikasi mending gausa ada aja sekalian drpd suka error",1,negative
137,2023-03-31 23:20:36,5.3.1,"Alhamdulillaah setelah update tgl 28.03.2023 kemarin, aplikasi sama sekali nggak bisa diakses. Disuruh pembaruan terus, tp pembaruannya tidak ada. Monggo diperbaiki lagi, banyak diperlukan masyarakat lho ini. Salaam sehat....",2,negative
140,2023-04-06 04:21:59,5.3.2,"Sudah di upgrade tp ketika masuk suruh upgrade terus, saya gg tau kesalahan nya dimana, krn sinyal ok, memori jg aman, tp ketika di buka pasti minta di upgrade, udh selesai upgrade pun ketika dibuka tetep minta upgrade",1,negative
141,2023-04-02 17:12:52,5.3.1,"Aplikasi selalu freeze ketika pertama kali diinstal cuma layar hitam aja. Kemungkinan gak support android 12, sudah beberapa kali instal ulang juga sama aja. Tolong segera diperbaiki.",1,negative
143,2023-03-30 23:36:55,5.3.1,"Aplikasinya mohon diperbaiki, dari pertama pakai sampe sekarang 310323 aplikasi bermasalah. Walau sudah up date tetap saja ga bisa dibuka. Sebaiknya jika aplikasinya blm siap jangan dulu di luncurkan malu maluin.",1,negative
144,2023-04-05 06:04:57,5.3.2,"Saat membuka aplikasi, saya diminta utk update aplikasi, kemudian sudah saya lakukan dan sudah selesai proses update, tapi kembali ke aplikasi tersebut tetap ada notif yang sama. Saya tetap tidak bs melanjutkan untuk masuk ke aplikasi. Mohon perbaikannya demi kenyamanan kami kedepan ☺️",2,negative
145,2023-04-04 21:18:07,5.3.2,Ini kenapa aplikasi tidak bisa di buka padahal suruh di update saya udh update tapi tetep aja tulisan suruh perbaharui lagi perbaharui lagi ini maksudnya gimana ya.trus saya kalau mau cek surat vaksin gimana???ribet bgt dah aplikasi kagak bisa digunain,1,negative
